"id","gloss","stem","actual_phonology","model_phonology","type","language","num_morphemes","num_tokens","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_name","target_child_age","target_child_sex","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","clean_utterances","bin","dont_pos","condensed_pos","v_utterances","do"
9105306,"I don't wanna xxx","I do want","","","declarative","eng",5,4,76,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.55903,"female",NA,NA,NA,"Eng-UK",12,217,15021,15021,24135,"I don't wanna ","24-25","pro:sub don't v","n mod v","I don't v","don't"
9106134,"I don't like it","I do like it","","","declarative","eng",5,4,167,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.7233,"female",350.445,351.466,"s","Eng-UK",12,217,15021,15021,24137,"I don't like it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9106361,"I don't like her","I do like her","","","declarative","eng",5,4,125,"MPI-EVA-Manchester","pro:sub mod v pro:obj","CHI","Eleanor","Target_Child","Eleanor",24.75616,"female",278.474,279.531,"s","Eng-UK",12,217,15021,15021,24138,"I don't like her","24-25","pro:sub don't v pro:obj","n mod v n","I don't v her","don't"
9106770,"I don't xxx there","I do there","","","declarative","eng",4,4,242,"MPI-EVA-Manchester","pro:sub mod adv","CHI","Eleanor","Target_Child","Eleanor",24.7233,"female",504.823,507.18,"s","Eng-UK",12,217,15021,15021,24137,"I don't there","24-25","pro:sub don't adv","n mod adv","I don't there","don't"
9106791,"I don't want it","I do want it","","","declarative","eng",5,4,331,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",680.813,682.984,"s","Eng-UK",12,217,15021,15021,24130,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9106797,"I don't want it","I do want it","","","declarative","eng",5,4,332,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",683.617,686.404,"s","Eng-UK",12,217,15021,15021,24130,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9106805,"Mummy I don't want it","Mummy I do want it","","","declarative","eng",6,5,333,"MPI-EVA-Manchester","n:prop pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",686.392,689.329,"s","Eng-UK",12,217,15021,15021,24130,"Mummy I don't want it","24-25","n:prop pro:sub don't v pro:per","n n mod v n","n:prop I don't v it","don't"
9107217,"I don't want a jacket","I do want a jacket","","","declarative","eng",6,5,373,"MPI-EVA-Manchester","pro:sub mod v det:art n","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",770.098,772.722,"s","Eng-UK",12,217,15021,15021,24130,"I don't want a jacket","24-25","pro:sub don't v det:art n","n mod v det n","I don't v a jacket","don't"
9107233,"I don't want a jacket","I do want a jacket","","","declarative","eng",6,5,374,"MPI-EVA-Manchester","pro:sub mod v det:art n","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",773.042,776.049,"s","Eng-UK",12,217,15021,15021,24130,"I don't want a jacket","24-25","pro:sub don't v det:art n","n mod v det n","I don't v a jacket","don't"
9107244,"I don't want it","I do want it","","","declarative","eng",5,4,375,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",776.294,778.221,"s","Eng-UK",12,217,15021,15021,24130,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9107254,"I don't like Swww","I do like Swww","","","declarative","eng",5,4,216,"MPI-EVA-Manchester","pro:sub mod v n:prop","CHI","Eleanor","Target_Child","Eleanor",24.75616,"female",447.898,449.813,"s","Eng-UK",12,217,15021,15021,24138,"I don't like Swww","24-25","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9107263,"I don't want a jacket","I do want a jacket","","","declarative","eng",6,5,377,"MPI-EVA-Manchester","pro:sub mod v det:art n","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",779.484,781.852,"s","Eng-UK",12,217,15021,15021,24130,"I don't want a jacket","24-25","pro:sub don't v det:art n","n mod v det n","I don't v a jacket","don't"
9108907,"I don't want it","I do want it","","","declarative","eng",5,4,185,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.49332,"female",680.021,682.155,"s","Eng-UK",12,217,15021,15021,24132,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9108917,"I don't want it","I do want it","","","declarative","eng",5,4,186,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.49332,"female",682.079,685.372,"s","Eng-UK",12,217,15021,15021,24132,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9108929,"Mummy I don't want it","Mummy I do want it","","","declarative","eng",6,5,187,"MPI-EVA-Manchester","n:prop pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.49332,"female",685.279,688.466,"s","Eng-UK",12,217,15021,15021,24132,"Mummy I don't want it","24-25","n:prop pro:sub don't v pro:per","n n mod v n","n:prop I don't v it","don't"
9108970,"I don't want it","I do want it","","","declarative","eng",5,4,190,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.49332,"female",1563.127,1564.508,"s","Eng-UK",12,217,15021,15021,24132,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9108996,"I don't want do that bit","I do want do that bit","","","declarative","eng",7,6,192,"MPI-EVA-Manchester","pro:sub mod v v det:dem n","CHI","Eleanor","Target_Child","Eleanor",24.49332,"female",1566.623,1568.922,"s","Eng-UK",12,217,15021,15021,24132,"I don't want do that bit","24-25","pro:sub don't v do det:dem n","n mod v v det n","I don't v v that bit","don't"
9109387,"I don't want all them","I do want all them","","","declarative","eng",6,5,477,"MPI-EVA-Manchester","pro:sub mod v adv pro:obj","CHI","Eleanor","Target_Child","Eleanor",24.55903,"female",2576.23,2578.715,"s","Eng-UK",12,217,15021,15021,24129,"I don't want all them","24-25","pro:sub don't v adv pro:obj","n mod v adv n","I don't v all them","don't"
9110437,"I don't know","I do know","","","declarative","eng",4,3,311,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.59188,"female",1292.943,1294.882,"s","Eng-UK",12,217,15021,15021,24136,"I don't know","24-25","pro:sub don't v","n mod v","I don't v","don't"
9111461,"I don't like worms","I do like worm","","","declarative","eng",6,4,669,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.55903,"female",3239.886,3241.685,"s","Eng-UK",12,217,15021,15021,24129,"I don't like worms","24-25","pro:sub don't v n","n mod v n","I don't v worms","don't"
9113534,"I don't xxx","I do","","","declarative","eng",3,3,880,"MPI-EVA-Manchester","pro:sub mod","CHI","Eleanor","Target_Child","Eleanor",24.7233,"female",2170.097,2172.79,"s","Eng-UK",12,217,15021,15021,24137,"I don't ","24-25","pro:sub don't","n mod","I don't","don't"
9113594,"I don't want The_Lonely_Wasp","I do want The_Lonely_Wasp","","","declarative","eng",5,4,884,"MPI-EVA-Manchester","pro:sub mod v n:prop","CHI","Eleanor","Target_Child","Eleanor",24.7233,"female",2195.153,2197.196,"s","Eng-UK",12,217,15021,15021,24137,"I don't want The_Lonely_Wasp","24-25","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9115165,"Mummy I don't want anything","Mummy I do want anything","","","declarative","eng",6,5,676,"MPI-EVA-Manchester","n:prop pro:sub mod v pro:indef","CHI","Eleanor","Target_Child","Eleanor",24.59188,"female",2261.814,2264.055,"s","Eng-UK",12,217,15021,15021,24136,"Mummy I don't want anything","24-25","n:prop pro:sub don't v pro:indef","n n mod v n","n:prop I don't v anything","don't"
9115662,"I don't want it","I do want it","","","declarative","eng",5,4,59,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.92043,"female",97.504,98.63,"s","Eng-UK",12,217,15021,15021,24145,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9115687,"I don't want it","I do want it","","","declarative","eng",5,4,61,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.92043,"female",99.861,100.65,"s","Eng-UK",12,217,15021,15021,24145,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9115756,"I don't wanna play Swww","I do want play Swww","","","declarative","eng",7,5,979,"MPI-EVA-Manchester","pro:sub mod v v n:prop","CHI","Eleanor","Target_Child","Eleanor",24.7233,"female",2499.693,2501.492,"s","Eng-UK",12,217,15021,15021,24137,"I don't wanna play Swww","24-25","pro:sub don't v v n:prop","n mod v v n","I don't v v n:prop","don't"
9115784,"I don't want it","I do want it","","","declarative","eng",5,4,981,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.7233,"female",2503.303,2504.673,"s","Eng-UK",12,217,15021,15021,24137,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9115973,"I don't like a brush teeth","I do like a brush tooth","","","declarative","eng",8,6,35,"MPI-EVA-Manchester","pro:sub mod v det:art n n","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",73.763,76.062,"s","Eng-UK",12,217,15021,15021,24142,"I don't like a brush teeth","24-25","pro:sub don't v det:art n n","n mod v det n n","I don't v a brush teeth","don't"
9116070,"no I don't wanna","no I do want","","","declarative","eng",6,4,38,"MPI-EVA-Manchester","co pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",78.992,81.071,"s","Eng-UK",12,217,15021,15021,24142,"no I don't wanna","24-25","co pro:sub don't v","no:co n mod v","no I don't v","don't"
9117120,"I don't wanna xxx","I do want","","","declarative","eng",5,4,47,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",110.325,113.46,"s","Eng-UK",12,217,15021,15021,24148,"I don't wanna ","24-25","pro:sub don't v","n mod v","I don't v","don't"
9117155,"xxx I don't want xxx","I do want","","","declarative","eng",4,5,49,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",117.79,121.006,"s","Eng-UK",12,217,15021,15021,24148,"I don't want ","24-25","pro:sub don't v","n mod v","I don't v","don't"
9117172,"I don't want xxx","I do want","","","declarative","eng",4,4,50,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",120.975,124.62,"s","Eng-UK",12,217,15021,15021,24148,"I don't want ","24-25","pro:sub don't v","n mod v","I don't v","don't"
9117952,"I don't like worms","I do like worm","","","declarative","eng",6,4,1016,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.75616,"female",1981.967,1983.047,"s","Eng-UK",12,217,15021,15021,24138,"I don't like worms","24-25","pro:sub don't v n","n mod v n","I don't v worms","don't"
9118281,"I don't like sheeps","I do like sheep","","","declarative","eng",6,4,121,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",295.198,297.473,"s","Eng-UK",12,217,15021,15021,24148,"I don't like sheeps","24-25","pro:sub don't v n","n mod v n","I don't v sheeps","don't"
9118343,"I don't want to put my jacket on","I do want to put my jacket on","","","declarative","eng",10,8,31,"MPI-EVA-Manchester","pro:sub mod v inf v det:poss n adv","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",74.451,77.992,"s","Eng-UK",12,217,15021,15021,24147,"I don't want to put my jacket on","24-25","pro:sub don't v inf v det:poss n adv","n mod v inf v det n adv","I don't v to v my jacket on","don't"
9118361,"I don't want my jacket on","I do want my jacket on","","","declarative","eng",7,6,32,"MPI-EVA-Manchester","pro:sub mod v det:poss n adv","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",78.393,80.982,"s","Eng-UK",12,217,15021,15021,24147,"I don't want my jacket on","24-25","pro:sub don't v det:poss n adv","n mod v det n adv","I don't v my jacket on","don't"
9118381,"I don't want to put my jacket on","I do want to put my jacket on","","","declarative","eng",10,8,33,"MPI-EVA-Manchester","pro:sub mod v inf v det:poss n adv","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",83.97,86.884,"s","Eng-UK",12,217,15021,15021,24147,"I don't want to put my jacket on","24-25","pro:sub don't v inf v det:poss n adv","n mod v inf v det n adv","I don't v to v my jacket on","don't"
9118400,"I don't like sheeps","I do like sheep","","","declarative","eng",6,4,128,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",305.046,307.089,"s","Eng-UK",12,217,15021,15021,24148,"I don't like sheeps","24-25","pro:sub don't v n","n mod v n","I don't v sheeps","don't"
9118623,"I don't like it","I do like it","","","declarative","eng",5,4,238,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",1241.073,1242.989,"s","Eng-UK",12,217,15021,15021,24141,"I don't like it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9118855,"I don't want xxx","I do want","","","declarative","eng",4,4,94,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",285.55,290.229,"s","Eng-UK",12,217,15021,15021,24149,"I don't want ","24-25","pro:sub don't v","n mod v","I don't v","don't"
9118885,"I don't wanna sleep in xxx","I do want sleep in","","","declarative","eng",7,6,96,"MPI-EVA-Manchester","pro:sub mod v v adv","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",292.588,297.07,"s","Eng-UK",12,217,15021,15021,24149,"I don't wanna sleep in ","24-25","pro:sub don't v v adv","n mod v v adv","I don't v v in","don't"
9119116,"I don't like them","I do like them","","","declarative","eng",5,4,267,"MPI-EVA-Manchester","pro:sub mod v pro:obj","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",1314.885,1316.673,"s","Eng-UK",12,217,15021,15021,24141,"I don't like them","24-25","pro:sub don't v pro:obj","n mod v n","I don't v them","don't"
9119131,"I don't like it","I do like it","","","declarative","eng",5,4,268,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",1316.858,1318.205,"s","Eng-UK",12,217,15021,15021,24141,"I don't like it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9119517,"I don't like xxx and Awww","I do like and Awww","","","declarative","eng",6,6,192,"MPI-EVA-Manchester","pro:sub mod v coord n:prop","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",568.155,572.01,"s","Eng-UK",12,217,15021,15021,24148,"I don't like and Awww","24-25","pro:sub don't v coord n:prop","n mod v coord n","I don't v and n:prop","don't"
9119595,"I don't like Swww and Awww","I do like Swww and Awww","","","declarative","eng",7,6,196,"MPI-EVA-Manchester","pro:sub mod v n:prop coord n:prop","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",582.915,586.119,"s","Eng-UK",12,217,15021,15021,24148,"I don't like Swww and Awww","24-25","pro:sub don't v n:prop coord n:prop","n mod v n coord n","I don't v n:prop and n:prop","don't"
9120614,"I don't like xxx","I do like","","","declarative","eng",4,4,137,"MPI-EVA-Manchester","pro:sub mod co","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",417.067,418.368,"s","Eng-UK",12,217,15021,15021,24147,"I don't like ","24-25","pro:sub don't co","n mod co","I don't like","don't"
9120630,"I don't like it xxx","I do like it","","","declarative","eng",5,5,138,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",419.471,421.642,"s","Eng-UK",12,217,15021,15021,24147,"I don't like it ","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9120825,"I don't like sheeps","I do like sheep","","","declarative","eng",6,4,187,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",480.705,483.341,"s","Eng-UK",12,217,15021,15021,24149,"I don't like sheeps","24-25","pro:sub don't v n","n mod v n","I don't v sheeps","don't"
9121089,"I don't want it","I do want it","","","declarative","eng",5,4,361,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",24.92043,"female",705.749,706.829,"s","Eng-UK",12,217,15021,15021,24145,"I don't want it","24-25","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9122053,"I don't like red","I do like red","","","declarative","eng",5,4,276,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",740.185,743.227,"s","Eng-UK",12,217,15021,15021,24149,"I don't like red","24-25","pro:sub don't v n","n mod v n","I don't v red","don't"
9122076,"I don't like having to xxx the xxx","I do like have to the","","","declarative","eng",8,8,277,"MPI-EVA-Manchester","pro:sub mod v part prep det:art","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",743.075,748.242,"s","Eng-UK",12,217,15021,15021,24149,"I don't like having to the ","24-25","pro:sub don't v part prep det:art","n mod v part prep det","I don't v having to the","don't"
9122132,"I don't like Swww and Afwww","I do like Swww and Afwww","","","declarative","eng",7,6,281,"MPI-EVA-Manchester","pro:sub mod v n:prop coord n:prop","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",755.255,762.674,"s","Eng-UK",12,217,15021,15021,24149,"I don't like Swww and Afwww","24-25","pro:sub don't v n:prop coord n:prop","n mod v n coord n","I don't v n:prop and n:prop","don't"
9122432,"I don't need this","I don't need this","","","declarative","eng",4,4,450,"MPI-EVA-Manchester","pro:sub phon v pro:dem","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",1813.143,1814.838,"s","Eng-UK",12,217,15021,15021,24141,"I don't need this","24-25","pro:sub don't v pro:dem","n phon v n","I don't v this","don't"
9123790,"I don't like worms and chips","I do like worm and chip","","","declarative","eng",9,6,454,"MPI-EVA-Manchester","pro:sub mod v n coord n","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",1592.556,1595.598,"s","Eng-UK",12,217,15021,15021,24148,"I don't like worms and chips","24-25","pro:sub don't v n coord n","n mod v n coord n","I don't v worms and chips","don't"
9123984,"I don't know this","I do know this","","","declarative","eng",5,4,1394,"MPI-EVA-Manchester","pro:sub mod v det:dem","CHI","Eleanor","Target_Child","Eleanor",24.75616,"female",2637.662,2639.496,"s","Eng-UK",12,217,15021,15021,24138,"I don't know this","24-25","pro:sub don't v det:dem","n mod v det","I don't v this","don't"
9124027,"I don't want one","I do want one","","","declarative","eng",5,4,570,"MPI-EVA-Manchester","pro:sub mod v det:num","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",2079.203,2080.747,"s","Eng-UK",12,217,15021,15021,24141,"I don't want one","24-25","pro:sub don't v det:num","n mod v det","I don't v one","don't"
9124075,"I don't want","I do want","","","declarative","eng",4,3,574,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",2082.982,2084.387,"s","Eng-UK",12,217,15021,15021,24141,"I don't want","24-25","pro:sub don't v","n mod v","I don't v","don't"
9124341,"I don't wanna put","I do want put","","","declarative","eng",7,4,598,"MPI-EVA-Manchester","pro:sub mod v part","CHI","Eleanor","Target_Child","Eleanor",24.78901,"female",1318.741,1321.341,"s","Eng-UK",12,217,15021,15021,24143,"I don't wanna put","24-25","pro:sub don't v part","n mod v part","I don't v put","don't"
9124694,"I don't want xxx","I do want","","","declarative","eng",4,4,54,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.52617,"female",183.583,186.021,"s","Eng-UK",12,217,15021,15021,24131,"I don't want ","24-25","pro:sub don't v","n mod v","I don't v","don't"
9125356,"xxx I don't know","I do know","","","declarative","eng",4,4,639,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.85472,"female",1855.285,1856.866,"s","Eng-UK",12,217,15021,15021,24142,"I don't know","24-25","pro:sub don't v","n mod v","I don't v","don't"
9125477,"I don't wanna","I do want","","","declarative","eng",5,3,495,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",1973.204,1974.411,"s","Eng-UK",12,217,15021,15021,24147,"I don't wanna","24-25","pro:sub don't v","n mod v","I don't v","don't"
9125492,"I don't want Noo_noo","I do want Noo_noo","","","declarative","eng",5,4,496,"MPI-EVA-Manchester","pro:sub mod v n:prop","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",1974.539,1975.642,"s","Eng-UK",12,217,15021,15021,24147,"I don't want Noo_noo","24-25","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9125615,"I don't want Noo_noo","I do want Noo_noo","","","declarative","eng",5,4,505,"MPI-EVA-Manchester","pro:sub mod v n:prop","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",1998.127,1999.508,"s","Eng-UK",12,217,15021,15021,24147,"I don't want Noo_noo","24-25","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9125630,"I don't want Noo_noo","I do want Noo_noo","","","declarative","eng",5,4,506,"MPI-EVA-Manchester","pro:sub mod v n:prop","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",2000.739,2002.19,"s","Eng-UK",12,217,15021,15021,24147,"I don't want Noo_noo","24-25","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9125648,"I don't want Noo_noo","I do want Noo_noo","","","declarative","eng",5,4,507,"MPI-EVA-Manchester","pro:sub mod v n:prop","CHI","Eleanor","Target_Child","Eleanor",24.95328,"female",2003.033,2004.206,"s","Eng-UK",12,217,15021,15021,24147,"I don't want Noo_noo","24-25","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9125757,"I don't wanna wee_wee","I do want wee","","","declarative","eng",7,4,56,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",25.29621,"female",146.877,148.665,"s","Eng-UK",12,217,15021,15021,24157,"I don't wanna wee_wee","25-26","pro:sub don't v n","n mod v n","I don't v wee_wee","don't"
9125968,"I don't want that baby","I do want that baby","","","declarative","eng",6,5,70,"MPI-EVA-Manchester","pro:sub mod v pro:dem v","CHI","Eleanor","Target_Child","Eleanor",25.29621,"female",176.952,179.646,"s","Eng-UK",12,217,15021,15021,24157,"I don't want that baby","25-26","pro:sub don't v pro:dem v","n mod v n v","I don't v that v","don't"
9126021,"I don't like sweets","I do like sweet","","","declarative","eng",6,4,722,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.78901,"female",1561.798,1563.412,"s","Eng-UK",12,217,15021,15021,24143,"I don't like sweets","24-25","pro:sub don't v n","n mod v n","I don't v sweets","don't"
9126559,"I don't want it","I do want it","","","declarative","eng",5,4,524,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",25.00051,"female",1927.905,1929.693,"s","Eng-UK",12,217,15021,15021,24151,"I don't want it","25-26","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9126683,"I don't like them and ships","I do like them and ship","","","declarative","eng",8,6,617,"MPI-EVA-Manchester","pro:sub mod v pro:obj coord n","CHI","Eleanor","Target_Child","Eleanor",24.98614,"female",1768.537,1771.3,"s","Eng-UK",12,217,15021,15021,24149,"I don't like them and ships","24-25","pro:sub don't v pro:obj coord n","n mod v n coord n","I don't v them and ships","don't"
9127486,"I don't wanna","I do want","","","declarative","eng",5,3,176,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",25.29621,"female",392.562,394.037,"s","Eng-UK",12,217,15021,15021,24157,"I don't wanna","25-26","pro:sub don't v","n mod v","I don't v","don't"
9127845,"I don't like shells","I do like shell","","","declarative","eng",6,4,823,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",24.92043,"female",1480.699,1482.139,"s","Eng-UK",12,217,15021,15021,24145,"I don't like shells","24-25","pro:sub don't v n","n mod v n","I don't v shells","don't"
9128897,"I don't like dinosaurs now","I do like dinosaur now","","","declarative","eng",7,5,183,"MPI-EVA-Manchester","pro:sub mod co n adv","CHI","Eleanor","Target_Child","Eleanor",25.19764,"female",893.584,896.394,"s","Eng-UK",12,217,15021,15021,24154,"I don't like dinosaurs now","25-26","pro:sub don't co n adv","n mod co n adv","I don't like dinosaurs now","don't"
9129177,"I don't like it","I do like it","","","declarative","eng",5,4,266,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",25.06622,"female",2159.785,2161.665,"s","Eng-UK",12,217,15021,15021,24153,"I don't like it","25-26","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9129224,"I don't wanna","I do want","","","declarative","eng",5,3,201,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",25.19764,"female",976.793,981.231,"s","Eng-UK",12,217,15021,15021,24154,"I don't wanna","25-26","pro:sub don't v","n mod v","I don't v","don't"
9129307,"I don't want it","I do want it","","","declarative","eng",5,4,43,"MPI-EVA-Manchester","pro:sub mod v pro:per","CHI","Eleanor","Target_Child","Eleanor",26.00053,"female",95.099,96.26,"s","Eng-UK",12,217,15021,15021,24159,"I don't want it","26-27","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9129943,"I don't want a orange one","I do want a orange one","","","declarative","eng",7,6,193,"MPI-EVA-Manchester","pro:sub mod v det:art n pro:indef","CHI","Eleanor","Target_Child","Eleanor",25.2305,"female",454.932,457.393,"s","Eng-UK",12,217,15021,15021,24155,"I don't want a orange one","25-26","pro:sub don't v det:art n pro:indef","n mod v det n n","I don't v a orange one","don't"
9130160,"I don't like sweeties","I do like sweet","","","declarative","eng",8,4,76,"MPI-EVA-Manchester","pro:sub mod v n","CHI","Eleanor","Target_Child","Eleanor",25.00051,"female",173.527,176.36,"s","Eng-UK",12,217,15021,15021,24150,"I don't like sweeties","25-26","pro:sub don't v n","n mod v n","I don't v sweeties","don't"
9130757,"I don't want xxx","I do want","","","declarative","eng",4,4,126,"MPI-EVA-Manchester","pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",26.00053,"female",466.674,468.287,"s","Eng-UK",12,217,15021,15021,24159,"I don't want ","26-27","pro:sub don't v","n mod v","I don't v","don't"
9130766,"no I don't wanna xxx","no I do want","","","interruption","eng",6,5,220,"MPI-EVA-Manchester","co pro:sub mod v","CHI","Eleanor","Target_Child","Eleanor",25.26335,"female",506.553,509.211,"s","Eng-UK",12,217,15021,15021,24156,"no I don't wanna ","25-26","co pro:sub don't v","no:co n mod v","no I don't v","don't"
9131623,"I don't like Ewww","I do like Ewww","","","declarative","eng",5,4,171,"MPI-EVA-Manchester","pro:sub mod v n:prop","CHI","Eleanor","Target_Child","Eleanor",26.00053,"female",252.086,254.071,"s","Eng-UK",12,217,15021,15021,24158,"I don't like Ewww","26-27","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9131813,"we don't cross the road","we do cross the road","","","declarative","eng",6,5,183,"MPI-EVA-Manchester","pro:sub mod v det:art n","CHI","Eleanor","Target_Child","Eleanor",26.00053,"female",275.47,277.676,"s","Eng-UK",12,217,15021,15021,24158,"we don't cross the road","26-27","pro:sub don't v det:art n","n mod v det n","we don't v the road","don't"
